Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2014,Carretera,11/08/2014,N-260,328,PERALADA,Alt Emporda,Girona,0,1,2,3,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial insuficient",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,34,Nit,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,06/02/2014,SE,999999,TORTOSA,Baix Ebre,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,73,Matí,Atropellament,dill-dij
2014,Zona urbana,11/04/2014,SE,999999,HOSPITALET DE LLOBREGAT,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Un sol sentit,Encalç,Giratòria,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,1457,Tarda,Col.lisió de vehicles en marxa,div
2014,Zona urbana,15/04/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,Si,No n'hi ha,Sense Especificar,Carril bus,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,Si,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Fregament o col·lisió lateral,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,191,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,20/05/2014,SE,999999,MATARO,Maresme,Barcelona,0,1,1,2,3,2,0,0,0,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia clar",Sols marques viàries (inclou pas vianants),Un sol sentit,Atropellament,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,125,Matí,Atropellament,dill-dij
2014,Carretera,08/06/2014,N-340,12205,SUBIRATS,Alt Penedes,Barcelona,1,1,0,2,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Envestida (frontal lateral),NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,132,Matí,Col.lisió de vehicles en marxa,dg
2014,Zona urbana,24/03/2014,SE,999999,LLINARS DEL VALLES,Valles Oriental,Barcelona,1,0,0,1,2,0,0,1,0,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,Sense especificar,No,No,No,Sense especificar,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,133,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,22/07/2014,GI-667,1,CALONGE,Baix Emporda,Girona,0,1,0,1,2,0,0,0,1,1,0,0,0,60,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Col·lisió frontal,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,125,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,23/05/2014,T-1025,93,MAS DE BARBERANS,Montsia,Tarragona,0,1,0,1,2,0,0,0,0,1,0,1,0,70,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1737,Tarda,Col.lisió de vehicles en marxa,div
2014,Zona urbana,14/03/2014,SE,999999,TARADELL,Osona,Barcelona,0,2,0,2,2,0,0,1,0,1,0,0,0,40,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, il·luminació artificial insuficient",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,194,Tarda,Col.lisió de vehicles en marxa,div
2014,Zona urbana,31/05/2014,SE,999999,SABADELL,Valles Occidental,Barcelona,0,1,1,2,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Doble sentit,Col·lisió frontal,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1635,Tarda,Col.lisió de vehicles en marxa,dis
2014,Zona urbana,02/12/2014,SE,999999,LLEIDA,Segria,Lleida,0,2,0,2,3,2,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,Si,No,No,No,No,No,No,No,Si,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,185,Tarda,Atropellament,dill-dij
2014,Carretera,14/05/2014,B-140,17,BARBERA DEL VALLES,Valles Occidental,Barcelona,0,1,0,1,2,0,0,0,0,1,1,0,0,100,No,No n'hi ha,Desmunt,Carril lent,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Envestida (frontal lateral),NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",Feiners,2149,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,12/09/2014,C-66,27,TORRENT,Baix Emporda,Girona,0,1,0,1,1,0,0,0,0,1,0,0,0,80,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,2316,Nit,Sortida de la calcada sense especificar,div
2014,Zona urbana,07/11/2014,SE,999999,REUS,Baix Camp,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,Si,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,143,Tarda,Atropellament,div
2014,Carretera,22/11/2014,TV-3101,28,RIUDOMS,Baix Camp,Tarragona,0,1,1,2,1,0,0,0,0,1,0,0,0,70,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,1454,Tarda,Sortida de la calcada sense especificar,dis
2014,Zona urbana,02/02/2014,SE,999999,GRANOLLERS,Valles Oriental,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Sols marques viàries (inclou pas vianants),Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,10,Matí,Col.lisió de vehicles en marxa,dg
2014,Carretera,12/08/2014,N-260,200,PRULLANS,Cerdanya,Lleida,0,1,1,2,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,1646,Tarda,Sortida de la calcada sense especificar,dill-dij
2014,Zona urbana,30/01/2014,SE,999999,SABADELL,Valles Occidental,Barcelona,0,1,0,1,2,1,0,0,1,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1434,Tarda,Atropellament,dill-dij
2014,Carretera,10/12/2014,GI-552,136,ARBUCIES,Selva,Girona,0,1,0,1,2,0,0,0,1,0,1,0,0,50,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,1806,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2014,Carretera,13/06/2014,C-65,245,LLAMBILLES,Girones,Girona,1,0,0,1,2,0,0,0,0,1,1,0,0,100,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia fosc",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,1608,Tarda,Col.lisió de vehicles en marxa,div
2014,Zona urbana,17/11/2014,SE,999999,BADALONA,Barcelones,Barcelona,0,1,1,2,2,1,0,0,1,0,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Si,Dintre intersecció,Genérica via,"De dia, dia clar",Sols marques viàries (inclou pas vianants),Un sol sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,1538,Tarda,Atropellament,dill-dij
2014,Carretera,20/11/2014,C-16,1071,CERCS,Bergueda,Barcelona,0,1,0,1,2,0,0,0,0,1,1,0,0,60,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,1624,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,23/04/2014,SE,999999,BANYOLES,Pla de l'Estany,Girona,0,1,0,1,2,0,0,1,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,905,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,08/07/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Encalç,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,17,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,03/05/2014,B-124,114,CASTELLAR DEL VALLES,Valles Occidental,Barcelona,0,1,3,4,3,0,0,0,2,1,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,1425,Tarda,Col.lisió de vehicles en marxa,dis
2014,Zona urbana,20/04/2014,SE,999999,MATARO,Maresme,Barcelona,0,1,1,2,1,0,0,0,0,1,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Dintre intersecció,Genérica via,"De dia, dia fosc",Senyal Stop o cedeix pas,Un sol sentit,Sortida de via amb xoc o col·lisió,Giratòria,Zona urbana,Mullat,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,1115,Matí,Sortida de la calcada sense especificar,dg
2014,Zona urbana,13/06/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1435,Tarda,Atropellament,div
2014,Carretera,30/01/2014,C-12,925,FLIX,Ribera d'Ebre,Tarragona,0,1,1,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,Si,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Altres,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,1133,Matí,Altres,dill-dij
2014,Zona urbana,18/06/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,193,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,04/04/2014,SE,999999,"PRAT DE LLOBREGAT, E",Baix Llobregat,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,NA,Atropellament,Intersecció en T o Y,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1156,Matí,Atropellament,div
2014,Carretera,30/05/2014,C-63,529,"PLANES D'HOSTOLES, LES",Garrotxa,Girona,0,1,0,1,2,0,1,0,0,0,1,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,855,Matí,Sortida de la calcada sense especificar,div
2014,Zona urbana,19/02/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,1,2,2,1,1,0,0,0,0,0,0,100,No,No n'hi ha,Sense Especificar,Carril bici,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,Si,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Doble sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1145,Matí,Atropellament,dill-dij
2014,Carretera,05/10/2014,C-35,532,SANTA MARIA DE PALAU,Valles Oriental,Barcelona,0,1,1,2,6,0,0,0,0,6,0,0,0,60,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,Si,No,Si,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,637,Matí,Col.lisió de vehicles en marxa,dg
2014,Zona urbana,30/07/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,1,2,2,1,0,0,1,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Doble sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,82,Matí,Atropellament,dill-dij
2014,Carretera,28/04/2014,LP-7041,29,SOSES,Segria,Lleida,0,1,0,1,1,0,0,1,0,0,0,0,0,40,No,No n'hi ha,A nivell,Carril habilitat en sentit contrari habitual,Obres,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De dia, dia clar",Sols marques viàries (inclou pas vianants),Doble sentit,Caiguda en la via,Giratòria,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,Vent moderat,Feiners,1759,Tarda,Bolcada a la calcada,dill-dij
2014,Carretera,25/06/2014,C-16,108,CERCS,Bergueda,Barcelona,0,1,0,1,2,0,0,0,0,2,0,0,0,60,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia fosc",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,947,Matí,Col.lisió de vehicles en marxa,dill-dij
